id,review_body,stars,language,lenght_review_body,review_body_clean,sentiment
180860,"Le compramos en base a las opiniones, pero el primer día de uso se empezó como a deshilachar y no es tan resistente como a nuestro parecer debería. No lo compraría de nuevo",2,es,172,le compramos en base a las opiniones pero el primer día de uso se empezó como a deshilachar y no es tan resistente como a nuestro parecer debería no lo compraría de nuevo,negativo
181149,No llego el paquete nunca y no hacen reembolso,1,es,46,no llego el paquete nunca y no hacen reembolso,negativo
181313,"En general acabado cuestionable, algunos números venían sin relleno de color negro y apenas se ven, una bola venía duplicada y el plástico es muy débil.",2,es,152,en general acabado cuestionable algunos números venían sin relleno de color negro y apenas se ven una bola venía duplicada y el plástico es muy débil,negativo
181872,Parece que me le había leído de tantos spoilers en IG,1,es,53,parece que me le había leído de tantos spoilers en ig,negativo
181957,"Perfecto, solo que el cristal templado al colocar funda crea bolsas de aire. La funda en sí fantástica.",4,es,103,perfecto solo que el cristal templado al colocar funda crea bolsas de aire la funda en sí fantástica,positivo
182024,Ayuda en la movilidad y descanso de dolencias de codo,4,es,53,ayuda en la movilidad y descanso de dolencias de codo,positivo
182072,Es muy cómodo para el día a día pero mi perro con dos meses lo ha conseguido abrir solo y comerse toda la comida. Me ha decepcionado mucho la poca seguridad,2,es,156,es muy cómodo para el día a día pero mi perro con dos meses lo ha conseguido abrir solo y comerse toda la comida me ha decepcionado mucho la poca seguridad,negativo
182198,me a gustado el peso y no me gustado que se me a parado dos veces a la tercera lo devuelvo,3,es,90,me a gustado el peso y no me gustado que se me a parado dos veces a la tercera lo devuelvo,neutro
182572,"Ha llegado solo en la caja sin protección alguna, golpeada por un lado y me di cuenta al lavarla. Lástima que una marca de calidad envíe así sus productos. Me lo pensaré antes de volver a comprarlo online.",3,es,205,ha llegado solo en la caja sin protección alguna golpeada por un lado y me di cuenta al lavarla lástima que una marca de calidad envíe así sus productos me lo pensaré antes de volver a comprarlo online,neutro
182725,"No me importa porque hay 5 mas y porque donde lo voy a usar lo voy a instalar directamente en el cable. Os mando la foto para que lo veáis y pongáis remedio y no le ocurra a mas gente. Por otro lado surge la duda de la durabilidad de esos enganches , si se rompe con facilidad y lo llevamos en el llavero tendremos la desagradable sorpresa que se perderá.",3,es,355,no me importa porque hay mas y porque donde lo voy a usar lo voy a instalar directamente en el cable os mando la foto para que lo veáis y pongáis remedio y no le ocurra a mas gente por otro lado surge la duda de la durabilidad de esos enganches si se rompe con facilidad y lo llevamos en el llavero tendremos la desagradable sorpresa que se perderá,neutro
183027,No lo eh recibido a mi domicilio los banderines ni las pinzas y pone que lo eh recibido y no me a llegado,1,es,105,no lo eh recibido a mi domicilio los banderines ni las pinzas y pone que lo eh recibido y no me a llegado,negativo
183141,"todo parce bien, aun no lo he probado pero de primer vistazo todo esta correcto, no pongo más estrellas por eso",3,es,111,todo parce bien aun no lo he probado pero de primer vistazo todo esta correcto no pongo más estrellas por eso,neutro
183611,"No m ha gustado que llegue mas tarde de lo previsto, ya que mi hijo lo queria para haloween. Y lo pedi 1mes antes!! Demasiado tiempo en la entrega",2,es,146,no m ha gustado que llegue mas tarde de lo previsto ya que mi hijo lo queria para haloween y lo pedi mes antes demasiado tiempo en la entrega,negativo
183635,Me llego el flotador con un pequeño agujero reclame la devolucion y no me devolvieron el dinero no lo recomiendo nada,1,es,117,me llego el flotador con un pequeño agujero reclame la devolucion y no me devolvieron el dinero no lo recomiendo nada,negativo
183659,"He comprado esta marca y modelo en varios colores para varios familiares y la verdad que duradera económica bien acabada y cumple , la recomiendo",5,es,145,he comprado esta marca y modelo en varios colores para varios familiares y la verdad que duradera económica bien acabada y cumple la recomiendo,positivo
183678,"Luego de usarlas por bastante tiempo, la calidad de los materiales no ha sido la esperada. Se empezó a deshilachar la bolsita en la cual se mete la bolsa, por lo que no se ve bien, ni muy durable. Una pena, porque era práctica para tener en la cartera.",2,es,252,luego de usarlas por bastante tiempo la calidad de los materiales no ha sido la esperada se empezó a deshilachar la bolsita en la cual se mete la bolsa por lo que no se ve bien ni muy durable una pena porque era práctica para tener en la cartera,negativo
184506,"En el día de hoy consta como que Correos Express me ha entregado el pedido. He llamado a Correos Express y consta como paquete entregado con una firma o una letra que no es la mía. De momento, no me dan ninguna solución. Contactan con el transportista y este no coge el teléfono. Espero que los de Amazon sepan de esta situación. He realizado muchas compras en Amazon y es la primera vez que me pasa y si no tengo mi envio será la última. Susana Nicolás",1,es,453,en el día de hoy consta como que correos express me ha entregado el pedido he llamado a correos express y consta como paquete entregado con una firma o una letra que no es la mía de momento no me dan ninguna solución contactan con el transportista y este no coge el teléfono espero que los de amazon sepan de esta situación he realizado muchas compras en amazon y es la primera vez que me pasa y si no tengo mi envio será la última susana nicolás,negativo
184643,"Muy recomendable, llego antes de tiempo y en perfecto estado. Fácil de montar, los cajones se deslizan con tu editas (fácil para los pekes de la casa). Es ideal xa habitación infantil tipo montessori.",5,es,200,muy recomendable llego antes de tiempo y en perfecto estado fácil de montar los cajones se deslizan con tu editas fácil para los pekes de la casa es ideal xa habitación infantil tipo montessori,positivo
184719,"Las muñecas son muy bonitas, pero el juego en sí es complicado, ya que no es como la oca normal, tiene sus propias casillas q no corresponden con la oca de siempre y sus propias normas, con lo q para niños q ya conocen la oca, no resulta fácil de jugar... el tablero está bien de calidad, y las muñecas, como decía, muy bonitas.",3,es,328,las muñecas son muy bonitas pero el juego en sí es complicado ya que no es como la oca normal tiene sus propias casillas q no corresponden con la oca de siempre y sus propias normas con lo q para niños q ya conocen la oca no resulta fácil de jugar el tablero está bien de calidad y las muñecas como decía muy bonitas,neutro
184812,"Bien cortada y rematada en los laterales. Con 4 ojales y bolsa para guardar y transporte. Es un suelo de rafia de buena calidad. Lo peor de amazon es su propia empresa de logística, no llegan a mi casa. Lo envié a casa de un amigo.",3,es,231,bien cortada y rematada en los laterales con ojales y bolsa para guardar y transporte es un suelo de rafia de buena calidad lo peor de amazon es su propia empresa de logística no llegan a mi casa lo envié a casa de un amigo,neutro
184978,"Lo que más me gusta de este DVD externo es que no hay que instalar nada... Creí que vendría con alguna instrucción de como instalarla pero no, solo debes conectarla con el cable que trae al USB del ordenador, y ya puedes empezar a utilizarla. Me viene perfecto porque mi portátil no tiene lector de DVD",5,es,302,lo que más me gusta de este dvd externo es que no hay que instalar nada creí que vendría con alguna instrucción de como instalarla pero no solo debes conectarla con el cable que trae al usb del ordenador y ya puedes empezar a utilizarla me viene perfecto porque mi portátil no tiene lector de dvd,positivo
185751,Esta bieen pero la cremallera se jode y se nota que es de mala calidad pero lodemas esta bien,2,es,93,esta bieen pero la cremallera se jode y se nota que es de mala calidad pero lodemas esta bien,negativo
185833,"El producto indica que al abrir la tapa se encenderá el Kindle y al cerrarla se apagará el Kindle automáticamente, sin necesidad de dar al botón, y es completamente falso. Por lo demás, por el precio que vale, que más le vas a pedir. Cumple la función de tapa estrecha que no abulta mucho.",3,es,289,el producto indica que al abrir la tapa se encenderá el kindle y al cerrarla se apagará el kindle automáticamente sin necesidad de dar al botón y es completamente falso por lo demás por el precio que vale que más le vas a pedir cumple la función de tapa estrecha que no abulta mucho,neutro
186024,"Excelente dispositivo en cuanto a diseño y rendimiento. Muy buena cámara y muy buen audio (los auriculares son de nivel). Lamentablemente, resultó fragil pese a las certificaciones militares. La pantalla se rompió a la primera caída (desde unos 50 cm). Indispensable comprar funda protectora.",4,es,292,excelente dispositivo en cuanto a diseño y rendimiento muy buena cámara y muy buen audio los auriculares son de nivel lamentablemente resultó fragil pese a las certificaciones militares la pantalla se rompió a la primera caída desde unos cm indispensable comprar funda protectora,positivo
186146,"no se si ronco, pero me levanto con dolor en la nariz.",2,es,54,no se si ronco pero me levanto con dolor en la nariz,negativo
186185,"Buen precio. Tengo otros aparatos de ozono y se huele, cosa que no sucede con éste. Puede que sea sólo ionizador. No hace mucho ruido, pero la luz es muy fuerte y puede molestar de noche. No tiene botón de on/off, y la rueda de regulación no parece que sirva de nada.",2,es,267,buen precio tengo otros aparatos de ozono y se huele cosa que no sucede con éste puede que sea sólo ionizador no hace mucho ruido pero la luz es muy fuerte y puede molestar de noche no tiene botón de onoff y la rueda de regulación no parece que sirva de nada,negativo
